flavor,mass_GeV,boundary,baseline_u2,baseline_open,item,classification,scenario_low_shift_pct,scenario_high_shift_pct,low_boundary_exists,high_boundary_exists,note
Ue,0.23,lower,1.608347773441865e-07,False,missing_tau_multihadron_modes,proxy/reweight estimate,-0.00010645809365161796,-0.0005322844393473858,True,True,Add 5-25% to prompt and induced tau channels for omitted a1/3pi and other multi-hadron tau-to-N modes. One-sided branching/phase-space proxy.
Ue,0.23,upper,,True,missing_tau_multihadron_modes,proxy/reweight estimate,,,False,False,Add 5-25% to prompt and induced tau channels for omitted a1/3pi and other multi-hadron tau-to-N modes. One-sided branching/phase-space proxy.
Ue,0.23,lower,1.608347773441865e-07,False,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,-0.018356953323517278,-0.07332041222374297,True,True,Add 10-40% to D production and 5-20% to B production for unlisted exclusive modes and weak heavy-hadron cascades. Proxy only; overlaps must be removed in a real inclusive bookkeeping audit.
Ue,0.23,upper,,True,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,,,False,False,Add 10-40% to D production and 5-20% to B production for unlisted exclusive modes and weak heavy-hadron cascades. Proxy only; overlaps must be removed in a real inclusive bookkeeping audit.
Ue,0.23,lower,1.608347773441865e-07,False,flat_ew_kfactor_and_wz_mixture,literature-informed range,3.2024523921592163e-06,-3.2024518703543947e-06,True,True,Scale WZ and prompt-tau yields by 0.85-1.15 around the flat K=1.3 model.
Ue,0.23,upper,,True,flat_ew_kfactor_and_wz_mixture,literature-informed range,,,False,False,Scale WZ and prompt-tau yields by 0.85-1.15 around the flat K=1.3 model.
Ue,0.23,lower,1.608347773441865e-07,False,induced_tau_branching_inputs,literature-informed range,0.0003180963430438055,-0.0003180909604050264,True,True,Aggregate central-value uncertainty proxy; source correlations absent.
Ue,0.23,upper,,True,induced_tau_branching_inputs,literature-informed range,,,False,False,Aggregate central-value uncertainty proxy; source correlations absent.
Ue,0.23,lower,1.608347773441865e-07,False,visible_branching_fraction,literature-informed range,5.27913238475568,-4.624767891581094,True,True,Scale all yields by 0.9-1.1.
Ue,0.23,upper,,True,visible_branching_fraction,literature-informed range,,,False,False,Scale all yields by 0.9-1.1.
Ue,0.23,lower,1.608347773441865e-07,False,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,0.0,0.0,True,True,"Apply 0.7-1.3 to total yield for 0.8-2 GeV as a proxy for HNLCalc's exclusive-hadron/inclusive-parton transition. Kept separate from the combined RSS because it overlaps lifetime, BRvis, and form-factor rows."
Ue,0.23,upper,,True,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,,,False,False,"Apply 0.7-1.3 to total yield for 0.8-2 GeV as a proxy for HNLCalc's exclusive-hadron/inclusive-parton transition. Kept separate from the combined RSS because it overlaps lifetime, BRvis, and form-factor rows."
Ue,0.23,lower,1.608347773441865e-07,False,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,0.0,-2.433608869978343e-11,True,True,"Upper-bound proxy using sigma(pp->h)=60 pb, Gamma_h=4.07 MeV and Gamma(h->Nnu)/U2 = mN^2 mh/(8 pi v^2). It remains below the percent level of the saved WZ normalization over 0.2-10 GeV. Proxy Higgs/WZ=1.904e-06."
Ue,0.23,upper,,True,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,,,False,False,"Upper-bound proxy using sigma(pp->h)=60 pb, Gamma_h=4.07 MeV and Gamma(h->Nnu)/U2 = mN^2 mh/(8 pi v^2). It remains below the percent level of the saved WZ normalization over 0.2-10 GeV. Proxy Higgs/WZ=1.904e-06."
Ue,0.23,lower,1.608347773441865e-07,False,csv_8_digit_serialization,quantitatively dismissed by rounding bound,9.26010963464563e-06,-9.26010509383346e-06,True,True,"A 10k-event test at mN=0.2, 1, and 4 GeV for all flavors found zero geometry-hit changes when degrading 8 to 6 significant digits; the largest resolved boundary shift was 0.00157%. Eight-digit effects are therefore assigned a conservative 1e-5% envelope."
Ue,0.23,upper,,True,csv_8_digit_serialization,quantitatively dismissed by rounding bound,,,False,False,"A 10k-event test at mN=0.2, 1, and 4 GeV for all flavors found zero geometry-hit changes when degrading 8 to 6 significant digits; the largest resolved boundary shift was 0.00157%. Eight-digit effects are therefore assigned a conservative 1e-5% envelope."
Ue,0.23,lower,1.608347773441865e-07,False,integrated_luminosity,"direct normalization, assumed 1.5%",0.7075758837003843,-0.6819087597049855,True,True,HL-LHC luminosity calibration scenario.
Ue,0.23,upper,,True,integrated_luminosity,"direct normalization, assumed 1.5%",,,False,False,HL-LHC luminosity calibration scenario.
Ue,0.23,lower,1.608347773441865e-07,False,detector_reconstruction_efficiency,unknowable; efficiency scenario,41.63883905044064,0.0,True,True,Scale all yields by 0.5-1.0. Unknowable without detector simulation; shown only as a design scenario.
Ue,0.23,upper,,True,detector_reconstruction_efficiency,unknowable; efficiency scenario,,,False,False,Scale all yields by 0.5-1.0. Unknowable without detector simulation; shown only as a design scenario.
Ue,0.23,lower,1.608347773441865e-07,False,nonzero_background_threshold,direct threshold response; background unknowable,29.091397301924825,82.87289454280253,True,True,"Recompute boundaries at 5 and 10 events instead of 3. Direct response, but the thresholds are scenarios because no background model exists."
Ue,0.23,upper,,True,nonzero_background_threshold,direct threshold response; background unknowable,,,False,False,"Recompute boundaries at 5 and 10 events instead of 3. Direct response, but the thresholds are scenarios because no background model exists."
Ue,0.23,lower,1.608347773441865e-07,False,production_mc_statistical,directly calculable now,11.352602809629442,-8.469577038211074,True,True,Approximate 1-sigma accepted-yield error=19.020%.
Ue,0.23,lower,1.608347773441865e-07,False,current_code_rerun_proxy,direct code calculation; finite-MC proxy,-0.015806844465515724,-0.015806844465515724,True,True,Replace the saved induced-tau contribution with the current implementation and add the new Lambda_b channel. Direct code calculation with 5k-event geometry subsamples.
Ue,0.23,upper,,True,current_code_rerun_proxy,direct code calculation; finite-MC proxy,,,False,False,Replace the saved induced-tau contribution with the current implementation and add the new Lambda_b channel. Direct code calculation with 5k-event geometry subsamples.
Ue,0.23,lower,1.608347773441865e-07,False,hnl_lifetime_width,physics-scaling proxy,-10.557280900008415,9.544511501033215,True,True,"ctau x[0.8,1.2]; local dlnN/dlnU2=2.075."
Ue,0.23,lower,1.608347773441865e-07,False,visible_decay_topology_acceptance,unknowable; acceptance scenario,19.370063365255508,-12.267638840782002,True,True,Proxy for replacing the isotropic e+e- two-body acceptance with channel-complete visible decays and HNL polarization.
Ue,0.23,upper,,True,visible_decay_topology_acceptance,unknowable; acceptance scenario,,,False,False,Proxy for replacing the isotropic e+e- two-body acceptance with channel-complete visible decays and HNL polarization.
Ue,0.245,lower,1.2474871549625045e-07,False,fonll_charm_scale_pdf,literature-informed range,0.061607319203438315,-0.07672650125701841,True,True,Scale D-meson production by 0.6-1.5; scale the induced-tau channel by the 57.4% charm-source fraction of the current tau pool. Literature-informed envelope pending actual seven-point/PDF grids.
Ue,0.245,upper,,True,fonll_charm_scale_pdf,literature-informed range,,,False,False,Scale D-meson production by 0.6-1.5; scale the induced-tau channel by the 57.4% charm-source fraction of the current tau pool. Literature-informed envelope pending actual seven-point/PDF grids.
Ue,0.245,lower,1.2474871549625045e-07,False,fonll_bottom_scale_pdf,literature-informed range,0.015883174721964544,-0.01586977729512995,True,True,Scale B-meson production by 0.7-1.3 and the bottom-source share of induced taus. Literature-informed envelope pending actual grids.
Ue,0.245,upper,,True,fonll_bottom_scale_pdf,literature-informed range,,,False,False,Scale B-meson production by 0.7-1.3 and the bottom-source share of induced taus. Literature-informed envelope pending actual grids.
Ue,0.245,lower,1.2474871549625045e-07,False,missing_charm_baryon_channels,proxy/reweight estimate,-0.022909475173893412,-0.07625658294333482,True,True,Add 15-50% of the D-meson accepted yield as a proxy for omitted Lambda_c/Xi_c HNL production. The range is not a calculation.
Ue,0.245,upper,,True,missing_charm_baryon_channels,proxy/reweight estimate,,,False,False,Add 15-50% of the D-meson accepted yield as a proxy for omitted Lambda_c/Xi_c HNL production. The range is not a calculation.
Ue,0.245,lower,1.2474871549625045e-07,False,bc_spectrum_and_normalization,unknowable; factor scenario,2.603768154418873e-05,-5.207525500816601e-05,True,True,Scale Bc by 0.5-2.0. This is a scenario because neither its 14 TeV normalization nor its borrowed spectrum is validated.
Ue,0.245,upper,,True,bc_spectrum_and_normalization,unknowable; factor scenario,,,False,False,Scale Bc by 0.5-2.0. This is a scenario because neither its 14 TeV normalization nor its borrowed spectrum is validated.
Ue,0.245,lower,1.2474871549625045e-07,False,kaon_spectrum_and_normalization,unknowable; factor scenario,41.30255123052527,-29.30936413934483,True,True,Scale K production by 0.5-2.0. This is a scenario because the current Tsallis/Gaussian spectrum and 300 mb normalization are not data-derived.
Ue,0.245,upper,,True,kaon_spectrum_and_normalization,unknowable; factor scenario,,,False,False,Scale K production by 0.5-2.0. This is a scenario because the current Tsallis/Gaussian spectrum and 300 mb normalization are not data-derived.
Ue,0.245,lower,1.2474871549625045e-07,False,missing_neutral_kaon_production,unknowable; additive proxy,-2.1737257877243676,-18.386370076639167,True,True,"Add 5-50% of the charged-kaon accepted yield below the K0 semileptonic endpoint as a K0S/K0L production proxy. Neutral-kaon flux and transport are absent, so this is one-sided and not a calculation."
Ue,0.245,upper,,True,missing_neutral_kaon_production,unknowable; additive proxy,,,False,False,"Add 5-50% of the charged-kaon accepted yield below the K0 semileptonic endpoint as a K0S/K0L production proxy. Neutral-kaon flux and transport are absent, so this is one-sided and not a calculation."
Ue,0.245,lower,1.2474871549625045e-07,False,charged_kaon_parent_transport,unknowable; transport scenario,210.43528159965524,19.259366479143104,True,True,Retain 10-70% of the current charged-kaon yield as a parent-flight/magnetic-bending/material-survival scenario. The present code decays every kaon at the IP and therefore cannot determine this correction.
Ue,0.245,upper,,True,charged_kaon_parent_transport,unknowable; transport scenario,,,False,False,Retain 10-70% of the current charged-kaon yield as a parent-flight/magnetic-bending/material-survival scenario. The present code decays every kaon at the IP and therefore cannot determine this correction.
Ue,0.245,lower,1.2474871549625045e-07,False,legacy_direct_form_factors,code-audit envelope,0.08221771930350119,-0.09206745490140111,True,True,"Scale direct B/D/Bc rates by 0.6-1.45, matching the size of the code-level SM-limit normalization discrepancies found in the audited channels."
Ue,0.245,upper,,True,legacy_direct_form_factors,code-audit envelope,,,False,False,"Scale direct B/D/Bc rates by 0.6-1.45, matching the size of the code-level SM-limit normalization discrepancies found in the audited channels."
Ue,0.245,lower,1.2474871549625045e-07,False,fragmentation_fraction_extrapolation,literature-informed range,0.030781775365928965,-0.030731495907498907,True,True,Scale B/D channels by 0.85-1.15 for acceptance extrapolation and fraction uncertainty; this does not replace differential fragmentation inputs.
Ue,0.245,upper,,True,fragmentation_fraction_extrapolation,literature-informed range,,,False,False,Scale B/D channels by 0.85-1.15 for acceptance extrapolation and fraction uncertainty; this does not replace differential fragmentation inputs.
Ue,0.245,lower,1.2474871549625045e-07,False,production_spin_and_residual_angles,proxy/reweight estimate,0.031037615541484875,-0.030986497516749534,True,True,"Scale all analytic hadron/tau channels by 0.85-1.15 as an acceptance proxy for omitted multidimensional correlations. Tau two-body decays use a fixed longitudinal asymmetry parameter, not an event-level true helicity model."
Ue,0.245,upper,,True,production_spin_and_residual_angles,proxy/reweight estimate,,,False,False,"Scale all analytic hadron/tau channels by 0.85-1.15 as an acceptance proxy for omitted multidimensional correlations. Tau two-body decays use a fixed longitudinal asymmetry parameter, not an event-level true helicity model."
Ue,0.245,lower,1.2474871549625045e-07,False,missing_tau_multihadron_modes,proxy/reweight estimate,-8.253618001274887e-05,-0.0004126772794155187,True,True,Add 5-25% to prompt and induced tau channels for omitted a1/3pi and other multi-hadron tau-to-N modes. One-sided branching/phase-space proxy.
Ue,0.245,upper,,True,missing_tau_multihadron_modes,proxy/reweight estimate,,,False,False,Add 5-25% to prompt and induced tau channels for omitted a1/3pi and other multi-hadron tau-to-N modes. One-sided branching/phase-space proxy.
Ue,0.245,lower,1.2474871549625045e-07,False,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,-0.017884844283011514,-0.07143751139554455,True,True,Add 10-40% to D production and 5-20% to B production for unlisted exclusive modes and weak heavy-hadron cascades. Proxy only; overlaps must be removed in a real inclusive bookkeeping audit.
